target,prb_id,result1,result2,result3,result4,result5,,,,,
targetIP=104.96.210.69,19644,20.512205,25.585185,13.77425,14.384555,14.117325,,,,,
targetIP=193.229.109.43,10646,21.37335,22.42488,39.990155,20.850525,32.02641,,,,,
targetIP=92.122.48.33,10647,26.876235,17.155485,20.804905,17.998365,18.178525,,,,,
targetIP=23.215.133.9,10312,19.62236,18.7045,17.94743,27.439285,20.26321,,,,,
targetIP=104.80.88.73,10640,1.25641,1.19707,1.20063,1.16795,1.15608,,,,,
targetIP=23.43.62.91,10317,19.691075,16.690905,22.18233,18.12805,19.938535,,,,,
targetIP=2.16.65.139,6299,143.842885,144.101745,143.89334,143.80181,143.77021,,,,,
targetIP=23.219.92.88,6298,126.319738,126.269901,126.27861,126.221849,126.214384,,,,,
targetIP=95.101.132.47,6296,0.799259,0.880588,0.754216,0.714322,1.55978,,,,,
targetIP=88.221.134.58,6294,13.834154,13.836635,13.898442,13.722274,13.753143,,,,,
targetIP=2.22.8.106,6293,1.155168,1.163888,1.154753,1.162253,1.144132,,,,,
targetIP=184.24.98.199,6292,21.373556,21.304858,21.264464,21.321713,21.750211,,,,,
targetIP=104.86.110.225,6291,32.866259,32.865744,32.827667,32.86516,32.937399,,,,,
targetIP=23.215.102.99,6290,0.700945,0.677121,0.693506,0.684641,0.655837,,,,,
targetIP=212.66.73.58,26124,18.80092,18.07772,18.5159,18.229755,17.807985,,,,,
targetIP=2.22.112.178,2987,19.590916,20.166916,21.187588,19.445764,18.614788,,,,,
targetIP=110.164.253.147,19319,5.73569,5.712735,5.6214,5.621335,5.6577,,,,,
targetIP=80.239.178.231,21315,2.51875,2.482305,2.507095,2.5305,2.50838,,,,,
targetIP=2.22.8.106,21316,1.30804,1.37294,1.26764,1.24801,1.268395,,,,,
targetIP=2.22.112.106,22958,13.078375,12.62026,13.027065,12.850265,12.77669,,,,,
targetIP=192.122.184.186,17596,1.91777,1.85479,1.777965,1.83747,1.84048,,,,,
targetIP=92.123.155.48,879,3.198721,3.184897,3.187201,3.198721,3.185665,,,,,
targetIP=23.55.59.32,876,6.928898,6.97037,6.919682,6.89741,6.941954,,,,,
targetIP=95.101.182.106,877,7.146242,7.029506,6.80909,6.946562,6.819074,,,,,
targetIP=2.16.100.137,22950,8.04462,6.7911,7.82017,6.64446,8.00774,,,,,
targetIP=2.22.8.34,3435,17.912836,17.802244,17.805316,17.80762,17.78458,,,,,
targetIP=193.229.113.139,22955,10.33041,10.13635,10.101875,10.241455,10.137495,,,,,
targetIP=37.110.193.136,22954,1.9265,2.198125,2.110695,1.818515,1.945715,,,,,
targetIP=104.86.111.145,2036,20.166148,19.789828,20.333572,19.569412,19.836676,,,,,
targetIP=104.83.4.178,2743,18.289924,10.163714,8.949506,9.40109,9.648386,,,,,
targetIP=88.221.134.58,2033,1.304833,1.112064,1.106688,1.143552,1.135104,,,,,
targetIP=88.221.117.9,4597,12.049922,11.232771,11.816451,11.414787,11.672067,,,,,
targetIP=77.222.148.89,4594,19.903492,20.036356,20.078596,19.888132,20.037892,,,,,
targetIP=104.86.111.145,2030,9.341186,8.911106,8.881154,9.254402,9.01709,,,,,
targetIP=2.22.8.106,2748,1.806336,1.563648,1.564417,1.531393,1.542145,,,,,
targetIP=184.84.243.226,4599,17.822212,18.18778,18.731525,17.763076,18.147076,,,,,
targetIP=193.212.170.199,4842,36.275719,36.193543,36.088327,35.417095,36.295687,,,,,
targetIP=95.101.1.72,2038,3.481345,3.383809,3.268609,3.597313,3.255553,,,,,
targetIP=85.239.113.161,11990,10.657655,10.865005,13.425225,13.01322,22.922345,,,,,
targetIP=2.21.228.168,14160,13.566835,19.35458,9.179625,9.428795,9.77167,,,,,
targetIP=23.32.46.27,14166,17.664155,15.906395,15.70273,16.05608,16.69671,,,,,
targetIP=23.55.58.250,11997,10.85673,10.55616,10.67383,10.484695,10.594675,,,,,
targetIP=23.204.103.51,14164,19.77489,19.06892,15.92102,15.926345,15.567325,,,,,
targetIP=95.100.252.49,13411,1.193205,1.14232,1.13284,1.15486,1.175335,,,,,
targetIP=95.101.1.72,13177,2.968395,2.80676,2.78819,2.799965,2.986345,,,,,
targetIP=80.239.247.76,18310,40.003285,39.934875,39.961,39.969985,40.02482,,,,,
targetIP=185.98.140.11,33936,14.127765,13.69594,14.130695,,,,,,,
targetIP=2.21.89.32,33247,130.12527,128.46289,128.71118,129.900175,129.955375,,,,,
targetIP=176.126.57.139,33934,13.12144,13.049415,13.02337,12.963555,13.168345,,,,,
targetIP=185.48.240.224,11195,2.45184,2.513045,3.209205,3.22243,2.914575,,,,,
targetIP=212.98.120.139,18315,1.096965,0.748595,0.713685,0.59562,0.68427,,,,,
targetIP=184.27.199.58,14340,17.12249,16.675235,14.927645,22.125675,14.28354,,,,,
targetIP=23.205.220.57,18319,12.87918,12.68647,12.944465,12.86298,12.997805,,,,,
targetIP=186.151.236.162,33249,23.643985,12.503755,38.31234,13.305695,46.80252,,,,,
targetIP=92.122.48.33,33248,1.935265,1.854165,1.84125,1.84528,1.885535,,,,,
targetIP=92.123.224.50,33939,601.68543,128.83142,126.628115,126.872625,122.8877,,,,,
targetIP=193.247.167.145,33938,7.20962,6.96857,6.777875,7.124235,6.84338,,,,,
targetIP=96.127.250.105,17922,11.480045,9.064195,9.916275,7.4481,10.68289,,,,,
targetIP=92.123.140.67,3048,35.490055,34.639112,35.082248,34.477832,34.454792,,,,,
targetIP=95.101.182.153,17920,8.32019,7.399355,7.87918,7.31089,7.777495,,,,,
targetIP=95.101.182.106,17924,17.856245,17.631565,17.842215,17.1684,17.23071,,,,,
targetIP=23.15.4.25,17925,24.03239,24.841605,28.52984,27.78328,27.794105,,,,,
targetIP=205.213.110.138,3041,16.62106,1.096705,1.138177,1.090561,1.097473,,,,,
targetIP=2.23.173.32,339,7.273729,19.0825,2.259456,2.441472,2.234112,,,,,
targetIP=23.54.158.11,3043,23.668229,23.677445,23.687429,23.678981,23.706629,,,,,
targetIP=88.221.254.208,3045,178.950947,56.730636,99.417621,126.560282,171.498275,,,,,
targetIP=88.221.112.217,3044,24.361733,24.797189,31.845126,23.742725,24.862469,,,,,
targetIP=23.6.112.144,3046,10.030082,10.185986,10.185218,10.192898,10.235906,,,,,
targetIP=2.20.248.73,34928,10.379655,10.694755,10.74615,9.82775,10.267155,,,,,
targetIP=23.64.15.89,20372,8.377475,7.946065,6.4686,6.22481,7.42043,,,,,
targetIP=2.16.156.67,20376,18.180395,18.16489,18.124775,18.024645,18.11496,,,,,
targetIP=72.247.176.97,19866,17.012215,16.93367,12.118155,12.18832,12.5962,,,,,
targetIP=2.16.106.67,21423,40.74078,39.838765,40.178475,39.87299,40.50702,,,,,
targetIP=23.52.70.23,1093,27.183365,25.917702,28.402183,26.111238,27.678726,,,,,
targetIP=23.6.199.105,26147,12.93121,11.10653,11.11983,10.935565,11.156975,,,,,
targetIP=23.62.231.169,29518,3.55636,3.271005,3.31178,3.24234,3.269955,,,,,
targetIP=2.20.248.73,29513,12.231775,11.61609,11.900005,11.65981,11.61623,,,,,
targetIP=23.32.241.147,29043,13.70312,13.495845,13.19523,13.471945,13.18798,,,,,
targetIP=95.101.182.106,1322,43.643913,43.043336,42.898185,42.948105,43.375881,,,,,
targetIP=2.22.22.208,1320,11.373315,11.396355,11.357187,11.382531,11.327234,,,,,
targetIP=190.46.255.57,23771,11.25676,12.24119,11.99529,10.784275,10.95421,,,,,
targetIP=95.101.182.153,23777,6.51493,6.186505,6.036385,5.345855,5.29442,,,,,
targetIP=95.100.252.49,30910,12.01292,11.916575,11.96223,11.99135,11.97572,,,,,
targetIP=150.101.98.201,12422,20.943055,21.269695,20.69507,20.7305,20.601485,,,,,
targetIP=23.55.37.200,12426,39.062655,38.698285,38.73342,38.01342,45.126705,,,,,
targetIP=23.1.240.114,12428,17.518155,17.435015,17.69814,17.451795,17.69594,,,,,
targetIP=23.6.112.144,27061,15.464585,14.615415,14.921825,13.534665,14.529035,,,,,
targetIP=88.221.144.145,27064,8.921285,8.705985,9.179435,8.659575,9.127685,,,,,
targetIP=88.221.134.58,27067,1.25911,1.085045,1.02072,1.028745,1.121015,,,,,
targetIP=72.247.182.11,35038,11.97717,11.473385,12.03686,11.835805,11.83063,,,,,
targetIP=88.221.144.145,35031,123.60961,124.33797,125.05502,127.153285,128.00442,,,,,
targetIP=46.228.223.175,31065,1.12684,0.754465,0.722115,0.74569,0.73952,,,,,
targetIP=80.239.247.76,31062,19.114565,18.882165,18.93089,18.96252,19.03589,,,,,
targetIP=104.86.110.225,19199,1.776655,1.676115,1.7008,1.714985,1.773145,,,,,
targetIP=23.215.135.43,19198,6.99116,1.507,4.93139,2.292415,16.782725,,,,,
targetIP=184.84.243.226,33339,7.864125,7.721105,7.85589,7.714655,7.67874,,,,,
targetIP=88.221.134.58,32568,5.786885,5.73737,5.77237,5.708585,5.725605,,,,,
targetIP=88.221.134.58,3951,1.797889,1.60512,1.58592,1.691904,1.713408,,,,,
targetIP=193.229.109.43,3950,6.888194,2.984449,2.194176,2.108928,2.266368,,,,,
targetIP=184.28.188.186,32567,13.74593,14.554755,12.862435,11.45188,10.66746,,,,,
targetIP=92.122.122.144,32566,7.03054,6.86423,6.832305,6.521305,6.647675,,,,,
targetIP=2.23.167.43,3955,83.234321,83.056145,83.150609,83.049233,83.073041,,,,,
targetIP=104.96.0.154,34748,6.94271,6.29905,6.240875,6.020565,5.99872,,,,,
targetIP=92.123.102.114,34743,59.47431,59.11092,58.62573,58.910195,59.085155,,,,,
targetIP=63.243.244.32,34742,9.61913,9.632245,9.540775,9.68766,9.6109,,,,,
targetIP=23.55.59.32,34744,1.89616,1.849385,1.798835,1.856205,1.84309,,,,,
targetIP=88.221.134.58,33925,6.749435,6.593335,6.73073,6.64524,6.53288,,,,,
targetIP=104.91.166.35,35296,10.4999,10.226815,10.28783,10.2687,10.24871,,,,,
targetIP=23.45.181.202,35293,33.50584,34.95009,35.312845,33.65147,29.12841,,,,,
targetIP=92.123.155.48,35299,7.289735,7.22521,7.23298,7.270215,7.2197,,,,,
targetIP=95.101.1.82,24446,3.331455,3.94318,4.876885,3.241475,3.15746,,,,,
targetIP=46.228.223.176,24449,1.298785,0.778545,0.878275,0.76054,0.824555,,,,,
targetIP=95.101.182.208,22429,31.129185,31.56393,31.110175,31.14882,31.44558,,,,,
targetIP=23.6.112.144,22131,17.007685,16.417555,16.44743,17.091035,16.48316,,,,,
targetIP=80.157.150.10,22427,22.173675,21.60024,21.51145,21.90526,21.562095,,,,,
targetIP=92.122.48.33,22424,9.294855,16.83691,8.406405,8.881705,8.78884,,,,,
targetIP=2.21.74.11,4062,1.580544,1.572865,1.586689,1.562881,1.567489,,,,,
targetIP=2.22.8.34,4063,2.099713,2.204929,2.020609,1.971457,2.184193,,,,,
targetIP=197.254.94.16,13771,0.80324,0.532575,0.55671,0.533605,0.534495,,,,,
targetIP=91.245.214.11,13775,1.20258,0.378235,0.445135,0.3507,0.3752,,,,,
targetIP=95.100.252.49,13774,1.29254,1.231435,1.309355,1.24619,1.225165,,,,,
targetIP=197.254.94.16,13779,1.06763,0.762935,0.79981,0.774735,0.806905,,,,,
targetIP=23.62.62.160,4069,27.581958,29.83911,48.340234,48.95233,29.529606,,,,,
targetIP=2.16.4.138,26337,105.59196,112.654475,109.059415,106.52235,110.784775,,,,,
targetIP=184.84.243.226,3603,7.918083,19.219973,13.675011,5.385986,5.922818,,,,,
targetIP=159.148.86.201,3601,36.373256,30.235398,38.158088,30.21927,30.07719,,,,,
targetIP=23.74.28.42,3600,9.318146,11.387906,9.634562,11.629058,9.423362,,,,,
targetIP=213.57.23.144,3607,16.804612,9.883394,10.049282,10.12685,10.137602,,,,,
targetIP=94.246.183.25,32747,38.66324,38.639875,38.6238,38.352285,38.646895,,,,,
targetIP=2.21.74.11,19226,6.47935,5.839995,6.573945,5.98251,5.919215,,,,,
targetIP=88.221.134.58,11438,20.210535,19.983405,20.289925,19.98146,19.7031,,,,,
targetIP=194.221.65.24,19992,86.63462,90.50638,89.764795,103.55018,98.06962,,,,,
targetIP=80.157.150.10,32742,5.70544,4.79413,5.541955,4.59356,5.09857,,,,,
targetIP=179.31.48.25,12160,4.68196,4.31265,4.4102,4.314635,4.173125,,,,,
targetIP=87.245.195.75,11437,32.78109,32.61682,32.660005,32.61165,32.664745,,,,,
targetIP=210.149.135.29,32749,16.372435,19.193905,5.462245,5.291445,18.52885,,,,,
targetIP=104.79.10.17,32748,12.5414,12.221045,11.985635,11.78459,12.24674,,,,,
targetIP=2.22.112.178,17106,2.19502,2.03337,2.049725,2.06745,2.07074,,,,,
targetIP=178.49.157.72,4453,16.185604,3.846145,1.314816,1.242624,1.314816,,,,,
targetIP=212.36.206.89,4452,41.629448,40.159496,41.932809,40.177928,40.8722,,,,,
targetIP=95.101.13.27,13347,7.25301,7.157415,7.162475,7.152895,7.124125,,,,,
targetIP=2.17.123.161,4454,9.185281,8.814339,8.729859,27.402245,8.824323,,,,,
targetIP=23.203.249.74,22433,47.44184,47.178655,47.467195,47.289995,47.13662,,,,,
targetIP=23.54.158.11,955,17.230851,17.234692,17.229316,17.190148,17.207812,,,,,
targetIP=2.22.8.106,4482,4.124161,4.117249,4.028929,3.993601,4.068097,,,,,
targetIP=193.247.167.145,956,14.490627,15.016707,14.424579,14.098179,14.747907,,,,,
targetIP=63.243.228.18,13671,18.65035,20.11879,17.403275,16.68676,15.656655,,,,,
targetIP=23.78.143.11,24860,1.50086,0.601915,0.733255,0.5597,0.67621,,,,,
targetIP=85.112.113.42,21815,1.84632,1.2915,1.307665,1.230145,1.283755,,,,,
targetIP=103.31.85.9,21811,14.728455,14.818555,14.168715,14.43341,14.239625,,,,,
targetIP=95.101.1.72,21819,11.642105,10.281425,11.12786,10.028135,11.06823,,,,,
targetIP=23.62.157.116,21818,27.31744,26.63351,37.277565,28.18828,28.213015,,,,,
targetIP=2.16.156.67,16859,23.047625,23.05687,22.733325,22.189365,22.766755,,,,,
targetIP=92.123.155.48,12165,34.1066,27.684015,26.0183,29.56418,33.80585,,,,,
targetIP=23.43.62.91,12167,29.39428,28.83827,30.49955,25.23611,25.43755,,,,,
targetIP=23.10.249.176,6337,3.661807,3.660624,3.680556,3.600783,3.640008,,,,,
targetIP=217.212.252.81,6330,17.137366,17.057693,17.080733,17.049705,17.045038,,,,,
targetIP=104.85.166.51,6331,0.597607,0.660828,0.658158,0.616906,0.620984,,,,,
targetIP=2.16.186.17,6332,3.357988,3.27261,3.311241,3.302103,3.294726,,,,,
targetIP=88.221.134.58,6333,9.20871,9.20449,9.31324,9.236423,9.402429,,,,,
targetIP=2.22.146.56,6338,50.766251,50.645635,50.59991,50.654082,50.755901,,,,,
targetIP=23.62.6.32,6339,211.39409,211.323427,211.31535,211.308911,211.371564,,,,,
targetIP=2.22.8.34,29211,12.574575,12.60679,12.05486,12.1871,12.281115,,,,,
targetIP=88.134.182.211,29213,15.739585,14.469085,12.229315,12.55244,12.36714,,,,,
targetIP=2.16.186.17,29212,23.435735,22.967755,23.37106,22.92839,23.14153,,,,,
targetIP=88.221.134.58,10109,4.246665,4.12821,4.14225,4.140405,4.16683,,,,,
targetIP=64.145.89.120,10456,24.738505,24.60147,22.42625,24.76699,21.893515,,,,,
targetIP=95.101.90.105,29219,15.553755,15.137125,14.897885,15.02602,15.18795,,,,,
targetIP=2.20.248.73,29218,7.316995,6.612245,6.868985,6.90236,6.55012,,,,,
targetIP=23.43.165.75,10458,22.236555,21.898525,21.452125,21.45186,21.209915,,,,,
targetIP=2.21.75.34,10102,5.376515,5.258435,5.205985,5.2385,5.20916,,,,,
targetIP=23.78.143.11,12095,1.94421,4.32764,1.898805,1.655965,3.08426,,,,,
targetIP=65.202.58.17,21761,9.02982,8.71208,8.389115,8.21934,26.918275,,,,,
targetIP=23.58.223.138,21762,42.677115,42.28029,42.33841,42.34968,42.35802,,,,,
targetIP=88.221.144.145,18818,13.20135,9.61482,9.22909,8.450745,10.155045,,,,,
targetIP=23.49.60.136,18813,24.280895,24.18817,24.2068,24.18194,24.197805,,,,,
targetIP=216.21.170.171,33037,4.031525,3.02054,2.58222,2.403445,2.560565,,,,,
targetIP=5.22.191.136,18817,2.203355,2.003525,1.750875,1.71454,1.73788,,,,,
targetIP=23.58.223.138,33745,37.06833,37.15675,37.10586,37.031505,37.139485,,,,,
targetIP=23.58.223.138,33747,113.101685,113.54842,113.272425,112.908295,113.31304,,,,,
targetIP=203.109.255.58,30219,6.327225,5.565195,6.70358,5.32053,5.92838,,,,,
targetIP=72.247.176.120,30218,15.676715,16.69539,17.139555,15.722935,15.04595,,,,,
targetIP=216.73.79.249,12093,0.56718,0.43221,0.44782,0.390185,0.443875,,,,,
targetIP=200.88.20.203,30211,9.701755,9.4584,9.376955,9.690735,14.489535,,,,,
targetIP=2.22.8.106,12092,19.53791,18.69216,18.791355,18.5824,18.800855,,,,,
targetIP=23.1.240.114,30217,2.056865,2.032965,2.000435,2.01291,1.96464,,,,,
targetIP=200.88.20.201,30214,8.15872,9.58881,10.67815,8.60943,8.189485,,,,,
targetIP=81.218.31.139,26939,9.066485,9.555845,14.817185,8.76892,8.93571,,,,,
targetIP=65.222.200.75,26934,15.477775,14.291525,8.9844,12.58278,16.006255,,,,,
targetIP=94.77.251.10,26936,28.360475,24.482335,24.364775,25.005855,25.14353,,,,,
targetIP=193.229.113.139,26932,11.27655,11.53725,10.40788,12.03258,10.79459,,,,,
targetIP=2.20.250.11,12099,53.89712,54.9759,55.003595,53.776355,54.97416,,,,,
targetIP=23.215.102.99,591,10.070786,10.359554,10.255106,10.262786,10.270466,,,,,
targetIP=2.17.249.27,593,7.36589,1.893888,1.88544,1.963777,1.857793,,,,,
targetIP=83.145.253.73,595,14.727172,14.260227,14.787843,14.322435,14.262531,,,,,
targetIP=41.191.219.74,596,6.882817,2.161921,1.928449,2.020609,2.731777,,,,,
targetIP=23.54.158.11,2825,17.19706,17.185539,17.220867,17.188611,17.193988,,,,,
targetIP=91.102.199.216,2827,8.276737,1.896961,1.116672,1.147392,1.152768,,,,,
targetIP=88.221.134.58,2820,4.207105,5.57645,4.025857,3.912193,3.987457,,,,,
targetIP=194.230.81.179,28032,1.235815,1.12792,1.1076,1.18267,1.19172,,,,,
targetIP=95.101.119.17,28037,1.155,1.087785,1.03431,1.05707,1.06722,,,,,
targetIP=23.14.85.50,14750,19.131335,18.31207,15.27531,16.44022,15.031525,,,,,
targetIP=2.22.8.34,14752,16.937155,16.516835,16.27215,16.500155,16.199925,,,,,
targetIP=104.104.244.184,34246,13.293835,12.4591,12.71593,12.22456,13.18047,,,,,
targetIP=2.21.89.35,34240,32.454045,34.156695,32.209995,32.294775,32.097095,,,,,
targetIP=2.20.248.50,19450,14.902835,14.660055,14.75864,14.71952,14.65605,,,,,
targetIP=96.17.72.56,19704,2.5818,1.96754,2.12191,2.32416,2.353075,,,,,
targetIP=2.17.123.161,1405,25.312518,24.728069,25.261829,24.881669,25.194245,,,,,
targetIP=2.22.8.106,4215,13.383171,15.095811,24.854788,14.991363,11.308034,,,,,
targetIP=2.22.22.209,4214,3.753985,3.740161,3.734785,3.676417,3.717121,,,,,
targetIP=2.22.8.34,4217,45.255946,63.597325,33.727495,26.65959,44.158473,,,,,
targetIP=2.16.100.155,13907,11.60238,10.929575,11.469395,11.36252,11.348215,,,,,
targetIP=88.221.134.58,13900,1.479605,1.17306,1.15011,1.17014,1.143365,,,,,
targetIP=23.214.196.24,1491,2.172672,2.221824,2.223361,2.178049,2.186497,,,,,
targetIP=2.16.100.155,4212,7.017986,7.124738,6.994178,6.873602,6.714626,,,,,
targetIP=184.51.114.83,32573,33.514115,32.86302,33.0193,34.72128,34.369975,,,,,
targetIP=92.123.72.7,18109,1.14177,1.14731,1.105625,1.09788,1.11496,,,,,
targetIP=23.6.112.113,34022,16.683885,16.617955,16.67401,16.60735,16.631145,,,,,
targetIP=185.5.160.40,30070,4.23022,3.97177,3.983515,4.045165,4.310355,,,,,
targetIP=82.216.34.26,28427,8.145335,9.107415,9.015175,9.028015,8.11145,,,,,
targetIP=95.101.119.10,30079,0.6842,0.63245,0.61049,0.62559,0.645095,,,,,
targetIP=2.16.186.32,28373,14.17803,12.832135,12.844115,12.61779,,,,,,
targetIP=2.21.89.35,699,1.198081,1.133568,1.162752,1.16352,1.181952,,,,,
targetIP=184.84.243.226,31302,12.012275,11.83152,11.598705,11.978745,11.60274,,,,,
targetIP=95.101.182.153,35375,28.642145,27.879975,28.5801,28.07474,28.129335,,,,,
targetIP=198.189.255.153,331,7.180802,3.453697,3.543553,2.750976,2.765568,,,,,
targetIP=176.126.57.139,330,1.730304,1.69728,1.714944,1.709568,1.706496,,,,,
targetIP=23.32.3.104,333,7.695362,4.328449,4.360705,4.216321,4.120321,,,,,
targetIP=23.6.112.144,11226,0.93651,0.90414,0.905805,0.941275,0.90629,,,,,
targetIP=193.170.140.73,11225,4.527015,4.083495,4.120325,3.86125,3.891275,,,,,
targetIP=188.43.75.11,11116,7.59345,6.8829,7.622355,7.234465,7.72222,,,,,
targetIP=2.22.55.72,11222,11.99618,14.761365,11.01548,12.014865,12.965575,,,,,
targetIP=95.101.1.82,11220,4.227815,3.47305,3.47294,3.49142,3.63814,,,,,
targetIP=80.239.247.76,1494,20.179972,20.16154,19.564036,19.438084,19.6969,,,,,
targetIP=101.100.190.138,34300,1.312035,1.05454,1.125765,1.14109,1.25494,,,,,
targetIP=203.177.62.10,19051,52.093745,52.026085,52.00669,51.923985,52.092085,,,,,
targetIP=23.55.58.250,32972,7.273645,7.221635,7.067795,7.23272,7.1457,,,,,
targetIP=23.215.102.203,19053,71.479315,71.52561,70.98159,71.31785,70.42744,,,,,
targetIP=202.7.177.16,32975,1.85338,1.494345,1.427685,1.49265,1.64565,,,,,
targetIP=23.219.92.67,32976,15.43882,15.302875,15.333615,14.58485,15.294655,,,,,
targetIP=103.241.58.139,22303,3.857705,4.50432,4.507455,4.392945,4.45647,,,,,
targetIP=94.206.5.42,25901,16.961455,16.70856,16.625595,16.70197,16.91424,,,,,
targetIP=217.212.252.70,25303,6.879945,6.828875,6.827425,6.86679,6.83362,,,,,
targetIP=104.83.4.178,23432,14.155055,14.284305,14.638,14.39205,13.177705,,,,,
targetIP=68.170.89.10,30303,3.23674,2.813745,2.798745,3.854,2.86423,,,,,
targetIP=104.80.88.83,16198,20.802305,21.24009,21.476735,20.7207,22.59945,,,,,
targetIP=2.16.186.32,32350,1.147275,1.056705,1.095175,1.14706,1.131855,,,,,
targetIP=59.152.110.10,32351,49.7688,49.321635,49.46513,49.519345,49.359225,,,,,
targetIP=92.123.155.32,32352,10.319885,10.18008,10.31639,10.15817,10.40355,,,,,
targetIP=80.239.178.231,6109,9.442053,9.386518,9.360478,9.381908,9.512473,,,,,
targetIP=88.221.134.58,6108,17.299362,17.274492,17.249006,17.259557,17.297892,,,,,
targetIP=38.93.140.8,6107,216.500714,220.601462,202.338242,225.24438,205.985103,,,,,
targetIP=2.21.89.32,6106,0.580224,0.588089,0.54854,0.625487,0.528395,,,,,
targetIP=23.52.70.23,12754,24.387785,21.55355,21.35582,22.038725,21.83126,,,,,
targetIP=88.221.134.58,12755,21.95893,22.642925,22.170635,21.740935,22.122055,,,,,
targetIP=88.221.134.58,6103,19.52514,19.51701,19.548484,19.574653,19.512476,,,,,
targetIP=23.65.29.18,12753,12.96674,12.67491,12.413915,12.89449,12.387455,,,,,
targetIP=193.247.167.250,12750,0.75603,0.73658,0.691225,0.698665,0.69123,,,,,
targetIP=81.167.39.154,10938,16.601055,9.69159,12.70875,9.85586,11.546125,,,,,
targetIP=185.52.170.25,10935,14.131465,13.882075,13.757755,13.888295,13.789755,,,,,
targetIP=23.192.239.150,10933,7.076995,6.61776,6.745125,6.73884,6.583455,,,,,
targetIP=88.221.14.16,16991,26.930585,27.181315,27.346025,27.023355,27.151105,,,,,
targetIP=95.101.182.153,16992,16.298055,16.09688,16.468315,15.74556,16.138145,,,,,
targetIP=88.221.254.192,12282,10.348535,9.64066,9.967435,10.64873,9.828475,,,,,
targetIP=190.46.255.146,12289,11.83792,8.600705,10.64078,10.44169,9.778505,,,,,
targetIP=114.5.1.216,33413,3.94277,3.405485,3.44772,3.674085,3.75121,,,,,
targetIP=115.124.93.153,33414,5.01671,3.44352,1.138685,2.37537,9.47458,,,,,
targetIP=184.84.243.239,33415,24.87194,24.798575,24.13457,24.838315,24.254995,,,,,
targetIP=96.17.72.56,33417,8.05899,8.5454,11.962835,6.987165,10.350485,,,,,
targetIP=2.16.186.17,6105,0.602772,0.534622,0.549348,0.585205,0.558889,,,,,
targetIP=88.221.134.58,26102,29.596795,26.988715,26.83859,26.607865,26.38717,,,,,
targetIP=184.150.163.34,21485,9.080465,9.446205,10.23102,10.64461,11.318055,,,,,
targetIP=80.239.247.28,21483,23.5818,23.35276,23.125365,23.245725,23.02233,,,,,
targetIP=2.16.155.51,6102,1.52886,1.290784,1.3392,1.265849,1.357775,,,,,
targetIP=23.219.92.67,21378,10.984975,10.70291,10.845025,10.750585,10.785295,,,,,
targetIP=173.205.30.80,6101,36.499744,36.387734,36.419759,36.391629,36.436639,,,,,
targetIP=81.163.63.155,22937,17.369255,17.325585,17.32507,17.30244,17.273985,,,,,
targetIP=88.221.134.58,21372,0.93304,0.84896,0.801,0.793365,0.78319,,,,,
targetIP=203.177.62.8,22938,27.22,28.840515,29.465635,28.74182,26.573435,,,,,
targetIP=88.221.134.58,21376,10.615365,11.244915,10.37452,11.11254,10.213125,,,,,
targetIP=2.21.74.11,3418,1.244928,1.181185,1.175041,1.208065,1.228033,,,,,
targetIP=104.99.238.35,14226,26.99986,16.567145,15.98967,16.478585,16.646695,,,,,
targetIP=81.167.39.154,13489,1.95295,1.53219,1.493595,1.532315,1.627385,,,,,
targetIP=2.22.8.106,13488,8.132305,7.761715,7.708905,7.727795,7.681205,,,,,
targetIP=193.212.170.192,10667,0.70034,0.656885,0.65527,0.64975,0.653705,,,,,
targetIP=88.221.134.58,10660,0.78933,0.707735,0.707745,0.72122,0.726815,,,,,
targetIP=190.46.255.57,10661,25.08472,29.67403,38.55978,28.20353,18.911,,,,,
targetIP=88.221.134.58,2017,21.489412,17.3737,16.819972,17.078788,17.284612,,,,,
targetIP=94.246.183.32,34526,13.77712,13.64023,13.41475,13.72159,13.40453,,,,,
targetIP=184.25.56.99,10668,1.98959,1.93773,1.905835,1.89374,1.875525,,,,,
targetIP=92.123.155.32,2010,9.110018,8.888834,8.906498,8.868866,8.808962,,,,,
targetIP=104.96.210.29,18480,243.205575,25.599055,18.539735,11.692925,10.70256,,,,,
targetIP=95.100.97.48,14100,2.719055,2.71631,2.695285,2.65588,2.67169,,,,,
targetIP=2.16.186.17,33485,144.657035,134.310735,131.60601,133.01276,133.64462,,,,,
targetIP=200.123.197.177,33484,12.052725,11.46348,11.438445,11.227645,11.425105,,,,,
targetIP=96.17.196.105,18484,3.425745,3.1823,3.18775,3.204315,3.174475,,,,,
targetIP=104.86.110.225,14107,27.462985,27.12278,26.606375,27.1004,27.64286,,,,,
targetIP=104.121.76.8,33480,25.55037,27.378685,25.093805,26.077685,24.699865,,,,,
targetIP=176.126.57.139,33489,5.459855,5.348895,5.36799,5.35018,5.338325,,,,,
targetIP=104.93.82.34,17715,2.90993,2.75296,2.785765,2.855205,2.83849,,,,,
targetIP=23.204.103.115,19239,46.05929,47.058235,46.887745,45.94615,45.30187,,,,,
targetIP=38.93.140.8,18212,11.64533,12.69061,17.62214,12.539645,13.5938,,,,,
targetIP=95.100.97.42,13155,19.31905,19.33658,19.31009,19.30104,19.363715,,,,,
targetIP=2.21.231.227,13152,22.677245,35.493405,18.45568,27.559815,41.48541,,,,,
