target,prb_id,result1,result2,result3,result4,result5,,,,,
targetIP=217.212.252.193,20704,21.690995,21.54656,21.514915,21.592755,21.58762,,,,,
targetIP=212.30.134.213,20873,4.570615,4.032895,4.041945,4.21244,4.43853,,,,,
targetIP=88.221.117.40,20706,20.27216,20.08338,20.27219,20.18171,20.172005,,,,,
targetIP=2.20.242.18,20707,10.683085,10.513215,10.557295,10.491085,10.514675,,,,,
targetIP=96.6.123.153,28151,7.354325,7.166835,7.34051,7.501015,7.245405,,,,,
targetIP=23.214.196.17,16693,19.87863,18.938445,20.58674,19.61455,19.836695,,,,,
targetIP=104.81.60.65,16696,10.847835,13.50012,12.769625,10.017245,11.00888,,,,,
targetIP=179.6.253.56,18371,9.833105,9.12511,9.10896,11.30927,9.413055,,,,,
targetIP=107.14.40.202,2711,12.737283,12.607491,12.621315,12.679683,12.847875,,,,,
targetIP=201.31.255.75,10349,11.33994,10.61908,10.74888,10.320665,9.995585,,,,,
targetIP=23.215.100.229,10343,12.74559,12.511295,12.49213,12.27408,12.665395,,,,,
targetIP=23.49.56.58,10342,118.782675,119.011335,118.505,118.044125,119.196655,,,,,
targetIP=104.70.178.91,10693,24.96478,23.10565,23.523925,25.30464,24.640925,,,,,
targetIP=23.215.102.171,1196,21.835013,21.671429,21.884933,21.757445,21.841925,,,,,
targetIP=107.14.40.217,10694,3.23729,3.8274,5.031285,6.178515,7.145785,,,,,
targetIP=193.166.4.73,10696,8.072905,7.886755,7.920145,7.813715,7.900725,,,,,
targetIP=173.223.11.32,16969,12.17464,12.27455,12.723385,12.75158,12.633,,,,,
targetIP=217.212.252.195,6248,13.061882,13.014148,13.081826,13.028682,13.026098,,,,,
targetIP=2.21.67.56,6249,9.059356,9.021815,9.01378,9.021215,8.990424,,,,,
targetIP=201.217.0.201,6240,0.784224,0.874178,0.836884,0.771345,0.961011,,,,,
targetIP=2.21.67.81,6241,3.203659,3.160406,3.171822,3.160711,3.167297,,,,,
targetIP=2.16.4.72,6242,25.227762,29.264111,25.485812,26.360078,25.333939,,,,,
targetIP=2.21.67.59,6243,10.185694,10.126072,10.212636,10.167939,10.18423,,,,,
targetIP=104.116.243.168,6244,216.554468,215.06294,215.135416,216.341089,215.421096,,,,,
targetIP=213.197.182.201,6245,0.510511,0.4172,0.434871,0.429955,0.41181,,,,,
targetIP=2.21.67.81,6246,21.763459,21.738325,21.763093,21.820766,21.73483,,,,,
targetIP=192.70.187.41,6247,0.700563,0.606808,0.643671,0.627683,0.630092,,,,,
targetIP=51.52.48.81,10522,35.153065,35.044445,35.855815,35.09031,34.499115,,,,,
targetIP=103.241.58.138,34200,7.991345,7.83847,8.0607,8.20128,8.21,,,,,
targetIP=23.67.251.152,30256,3.99893,3.03806,2.92717,2.887135,2.928745,,,,,
targetIP=223.119.50.217,30255,33.037085,30.899245,32.4733,31.284455,28.426205,,,,,
targetIP=217.212.252.193,21479,22.14562,22.035285,22.087935,22.0484,22.05887,,,,,
targetIP=195.167.195.57,33303,24.41605,27.53913,31.68539,30.69144,29.70492,,,,,
targetIP=193.247.167.99,21471,1.649255,1.43915,1.485165,1.661005,1.497545,,,,,
targetIP=129.143.66.155,21470,0.660195,0.59768,0.59118,0.561515,0.54917,,,,,
targetIP=2.17.120.162,24115,19.69647,19.734855,19.496165,19.622215,19.696775,,,,,
targetIP=217.212.252.193,21474,44.24962,43.771065,42.63315,43.398625,43.46837,,,,,
targetIP=217.212.252.72,21477,17.520365,17.433475,17.420825,17.422655,17.41399,,,,,
targetIP=88.221.132.41,18960,91.820395,91.69076,91.56939,91.67525,91.62615,,,,,
targetIP=88.220.177.138,829,7.216898,6.236929,6.183169,6.262273,6.204673,,,,,
targetIP=23.74.28.9,4405,39.623432,31.519494,42.522632,32.464902,42.406664,,,,,
targetIP=95.100.156.48,825,12.780291,12.881666,12.267266,12.555266,12.61517,,,,,
targetIP=92.122.218.19,824,17.376772,16.935172,17.0281,18.393604,17.717764,,,,,
targetIP=5.187.64.16,827,21.518596,176.878884,18.883588,850.25297,18.830596,19.8889,18.892036,,,
targetIP=23.47.144.88,30522,29.25587,23.17713,30.88855,29.738585,25.26885,,,,,
targetIP=2.17.120.162,821,74.907663,72.955407,73.462287,73.041423,72.797199,,,,,
targetIP=212.6.86.80,823,11.653634,11.609091,11.596034,11.533058,12.178947,,,,,
targetIP=84.53.142.122,822,14.052099,10.014722,10.183682,10.286594,10.192898,,,,,
targetIP=92.122.53.33,13948,43.802465,43.6508,41.91336,43.01135,41.835695,,,,,
targetIP=2.17.120.162,4407,18.384388,33.778183,35.389447,35.914759,33.689095,,,,,
targetIP=104.93.82.177,26849,4.293255,4.2529,4.24308,4.2633,4.2498,,,,,
targetIP=23.219.88.174,13311,2.498395,2.355475,2.39074,2.40405,3.449985,,,,,
targetIP=95.101.77.26,4401,22.672133,21.818117,22.103045,22.152197,22.419461,,,,,
targetIP=62.183.170.82,15444,14.65603,14.41928,14.451475,14.49546,14.42122,,,,,
targetIP=202.229.2.123,14199,8.30825,6.97162,4.52924,4.391485,4.086035,,,,,
targetIP=104.121.76.67,14194,3.5844,3.49157,3.511,3.470675,3.400975,,,,,
targetIP=2.18.213.26,31126,48.429045,47.797035,48.799345,48.229265,47.73949,,,,,
targetIP=180.149.91.233,6258,0.37631,0.276275,0.29099,0.300104,0.290895,,,,,
targetIP=184.50.238.161,13942,18.46804,18.577575,18.52671,18.171065,18.834135,,,,,
targetIP=66.152.103.73,31690,10.3827,10.10873,10.14093,10.141625,10.7571,,,,,
targetIP=88.134.182.193,24568,13.53771,13.23477,16.465715,14.906055,13.16862,,,,,
targetIP=173.223.11.32,33947,1.88436,1.615835,1.76066,1.75134,1.748385,,,,,
targetIP=92.122.190.27,33944,464.316695,468.714275,470.18333,471.46454,462.757715,,,,,
targetIP=217.212.252.193,28417,8.07914,7.98897,7.945175,8.06805,7.89191,,,,,
targetIP=95.100.252.34,33942,2.912295,2.91209,2.758005,2.818695,2.73278,,,,,
targetIP=95.101.1.106,14333,2.328395,1.965195,1.99379,1.9931,2.005885,,,,,
targetIP=104.103.72.209,33940,8.712425,9.692765,8.118935,17.72228,7.75805,,,,,
targetIP=95.101.90.123,18348,0.938505,0.954555,0.85087,0.92176,0.852345,,,,,
targetIP=88.221.113.176,28418,2.647975,2.41317,3.340355,2.69326,2.447395,,,,,
targetIP=80.239.178.49,33949,11.269155,11.222565,11.23157,11.236945,11.22559,,,,,
targetIP=104.93.82.177,3019,7.96493,7.988738,7.739906,7.689218,8.03405,,,,,
targetIP=173.222.211.59,17979,11.742,11.332315,11.68969,11.659205,11.69612,,,,,
targetIP=173.223.11.50,3012,30.971143,29.764614,29.071878,31.907334,29.294598,,,,,
targetIP=92.122.48.48,3013,9.607682,12.282626,9.814274,9.702914,9.272066,,,,,
targetIP=80.239.178.49,3010,38.07668,37.956872,37.955336,37.999112,37.978376,,,,,
targetIP=88.221.117.58,3011,23.18746,23.674373,23.509253,23.394053,23.284229,,,,,
targetIP=217.212.252.193,3016,49.512969,49.415434,49.387786,49.341706,49.367818,,,,,
targetIP=2.17.120.162,3017,11.208962,10.040066,10.106882,9.672194,10.26893,,,,,
targetIP=104.103.72.176,3014,7.056385,6.33677,6.831362,6.494978,6.681602,,,,,
targetIP=178.18.231.97,34338,1.30269,1.092865,1.08281,1.03984,1.06483,,,,,
targetIP=88.221.117.18,34999,18.10074,21.058395,22.65331,16.30677,15.840385,,,,,
targetIP=62.183.170.82,30368,21.544285,21.768685,21.55744,20.547345,22.073875,,,,,
targetIP=2.17.201.17,34994,2.1472,1.482565,1.64335,1.55275,1.505265,,,,,
targetIP=217.212.252.195,34995,40.133885,40.024955,39.98104,39.945105,40.013745,,,,,
targetIP=80.239.178.49,34997,43.30053,43.228625,43.37722,43.118335,43.057985,,,,,
targetIP=23.59.154.73,30363,132.63829,132.210715,132.34631,132.362895,131.00083,,,,,
targetIP=92.122.213.231,34992,10.212385,11.863495,10.9247,11.253735,10.99967,,,,,
targetIP=95.100.252.34,31548,24.57415,23.817675,23.497635,23.112245,24.064525,,,,,
targetIP=2.16.186.64,31549,7.26499,7.130315,7.108685,7.04108,7.11495,,,,,
targetIP=173.223.106.11,31018,33.388375,33.376635,33.385285,33.463025,33.41258,,,,,
targetIP=88.221.117.18,31019,19.16957,19.120505,19.195125,19.115625,19.206175,,,,,
targetIP=62.245.136.57,4180,26.305542,25.882374,26.634246,26.301702,26.338566,,,,,
targetIP=2.16.186.64,4182,18.613251,17.808388,17.81914,17.31226,17.486596,,,,,
targetIP=2.20.242.18,31540,16.310315,16.10148,27.59097,16.137715,20.77487,,,,,
targetIP=96.16.6.32,35066,37.560875,37.87836,35.453255,35.61132,35.008365,,,,,
targetIP=65.222.200.83,35065,12.5445,12.875055,12.783855,12.75167,12.454395,,,,,
targetIP=82.94.234.81,4186,5.027329,4.988929,4.93133,4.949762,5.001218,,,,,
targetIP=217.212.252.193,34196,102.954385,102.36664,106.9419,106.546465,110.0781,,,,,
targetIP=104.93.82.177,34190,6.996715,6.65927,7.226195,6.84485,6.829935,,,,,
targetIP=191.103.126.168,33711,0.68142,0.43101,0.420505,0.453155,0.48744,,,,,
targetIP=2.21.75.59,11807,23.190085,22.79502,22.9726,22.717725,22.94812,,,,,
targetIP=2.20.242.11,23233,45.471665,43.684315,43.27175,43.486655,43.445875,,,,,
targetIP=23.219.91.66,23232,10.5433,10.924215,10.155485,11.2747,11.30575,,,,,
targetIP=192.91.244.230,11,8.858881,7.45421,8.493314,6.902786,6.719234,,,,,
targetIP=217.212.252.193,27039,57.5798,57.41642,57.42314,57.436605,57.331045,,,,,
targetIP=80.202.18.24,12476,13.384355,13.04389,13.51007,13.373945,13.755655,,,,,
targetIP=72.247.9.72,12475,23.91356,23.9851,24.182655,23.384245,25.176715,,,,,
targetIP=2.20.242.11,16,35.58452,36.603656,34.403335,36.031496,34.466311,,,,,
targetIP=88.221.144.130,18,11.149826,13.810947,11.622915,12.185859,11.785731,,,,,
targetIP=5.187.64.16,3904,16.641028,16.436739,20.219908,16.485123,16.604931,,,,,
targetIP=173.223.106.8,3906,23.429381,23.145221,23.162885,23.220485,23.130629,,,,,
targetIP=217.212.252.193,3907,56.345868,56.226059,56.198412,56.213003,56.207627,,,,,
targetIP=23.10.249.34,19531,129.703575,3.153325,3.177355,3.127905,3.15822,,,,,
targetIP=150.101.195.201,32598,2.66383,8.98084,2.227795,1.531855,1.80087,,,,,
targetIP=107.14.40.202,32592,15.58636,18.049035,21.16689,14.22586,17.61555,,,,,
targetIP=165.254.94.96,32593,104.27442,89.769635,93.94003,88.79364,58.067255,,,,,
targetIP=217.212.252.193,32591,14.533545,14.4927,14.450465,14.44792,14.44837,,,,,
targetIP=173.223.106.8,32594,25.92748,25.849955,25.871215,25.90936,25.89413,,,,,
targetIP=192.70.222.41,32595,12.292175,12.59587,11.991125,12.09882,12.47817,,,,,
targetIP=95.101.1.106,35247,3.552145,3.4784,3.607965,3.45921,3.523735,,,,,
targetIP=213.94.75.145,21039,55.824515,56.546715,111.13863,52.693795,49.91424,,,,,
targetIP=95.100.156.48,19920,2.614485,2.558905,2.577365,2.558085,2.56642,,,,,
targetIP=104.93.82.211,19257,3.959275,3.77972,3.887665,3.840075,3.75639,,,,,
targetIP=173.223.11.50,32042,5.760345,5.590935,5.91411,5.66813,5.73128,,,,,
targetIP=95.101.1.106,19255,2.021505,1.965165,2.24573,2.11188,2.271775,,,,,
targetIP=104.103.72.176,16204,3.139415,1.76993,4.012165,1.677865,3.707855,,,,,
targetIP=2.20.242.18,16757,3.151315,2.639275,2.823935,2.84748,3.01553,,,,,
targetIP=129.143.66.155,19926,2.79924,2.70012,2.68912,2.70401,2.666685,,,,,
targetIP=89.27.242.58,206,20.790532,38.951433,20.795908,20.55322,19.949572,,,,,
targetIP=173.223.11.50,32048,21.07794,20.453285,21.23117,21.686315,20.813585,,,,,
targetIP=217.75.209.225,16758,6.443395,6.28177,6.28075,6.236085,6.255855,,,,,
targetIP=88.221.52.81,16759,26.211055,26.108915,25.90611,25.80903,25.88138,,,,,
targetIP=80.65.238.9,24108,1.21846,1.14493,1.182565,1.2964,1.01912,,,,,
targetIP=173.223.11.32,32738,26.36418,26.06267,25.65484,26.20785,25.934965,,,,,
targetIP=188.43.72.123,12041,9.882455,9.738205,9.7804,9.76875,9.738715,,,,,
targetIP=212.98.120.136,22993,10.206555,9.408245,10.451715,9.518955,10.446445,,,,,
targetIP=95.100.156.66,12049,30.56496,30.562745,30.095565,30.370525,30.410815,,,,,
targetIP=95.101.90.152,834,1.887744,1.90848,1.963776,1.929984,1.909248,,,,,
targetIP=104.103.72.176,25763,15.23645,14.94522,14.880195,15.323825,15.092195,,,,,
targetIP=23.197.50.51,25764,12.974885,11.0703,11.970105,11.57518,12.61935,,,,,
targetIP=2.17.120.154,21867,13.896605,12.31781,12.42768,12.47227,12.800355,,,,,
targetIP=23.197.50.59,21865,11.40734,10.649425,9.84573,11.35586,9.703425,,,,,
targetIP=217.75.209.225,21646,11.612175,13.638755,10.21822,10.681625,13.149825,,,,,
targetIP=198.236.254.105,21863,2.768755,3.760145,2.562035,2.62531,2.32145,,,,,
targetIP=202.166.193.8,21644,3.98994,2.89369,2.894175,2.8943,3.1181,,,,,
targetIP=2.16.186.48,3479,6.484226,6.285313,6.177025,6.120961,6.184705,,,,,
targetIP=184.25.157.8,3658,14.462979,13.042947,22.060036,13.835523,14.095875,,,,,
targetIP=134.19.216.235,3659,15.102723,1.335552,1.32864,1.295616,1.300225,,,,,
targetIP=23.204.103.80,3656,18.332932,16.976643,13.97146,14.887684,12.919299,,,,,
targetIP=2.16.155.74,3657,31.726086,31.511046,67.37819,31.56711,31.523334,,,,,
targetIP=23.32.46.25,3650,14.31706,14.426115,12.342531,11.986947,12.162051,,,,,
targetIP=157.131.218.41,3651,42.11252,44.745993,44.772873,44.722953,44.734473,,,,,
targetIP=88.221.117.40,2525,25.523716,20.474116,21.504773,20.390404,20.236804,,,,,
targetIP=23.57.66.27,25025,26.193025,25.357305,25.8702,25.77919,26.21614,,,,,
targetIP=88.221.144.120,2523,11.370243,10.262018,11.09069,10.945538,11.05613,,,,,
targetIP=88.221.254.200,26077,11.404055,10.363275,12.06151,10.41885,14.294055,,,,,
targetIP=88.221.117.18,11461,18.18357,18.02168,18.175985,18.21943,17.989205,,,,,
targetIP=129.143.66.155,11463,4.507925,4.462045,4.57618,4.456265,4.5348,,,,,
targetIP=217.212.252.193,11462,18.85921,18.86227,18.754745,18.87644,18.75341,,,,,
targetIP=2.16.117.72,17153,1.607885,1.53436,1.522425,1.519935,1.52807,,,,,
targetIP=95.100.252.56,17151,33.13758,33.19777,33.52189,33.323545,33.47122,,,,,
targetIP=23.210.202.24,25185,241.404215,241.177395,241.025725,241.9069,240.979275,,,,,
targetIP=23.55.58.75,25184,6.813175,7.381395,6.82506,7.135775,7.38838,,,,,
targetIP=173.223.11.50,13319,13.074455,12.94595,12.93822,12.952295,12.93859,,,,,
targetIP=23.219.88.174,13318,5.09509,4.98286,4.957305,4.938645,4.99085,,,,,
targetIP=148.245.185.209,25182,3.92396,5.07543,1.35195,1.509385,1.393115,,,,,
targetIP=104.96.0.91,13314,23.231795,22.738545,22.68141,22.92595,22.561705,,,,,
targetIP=2.16.117.72,13317,13.915165,13.41562,13.11726,13.190875,13.98359,,,,,
targetIP=104.93.82.177,13316,18.34128,17.0274,17.13836,17.051825,16.98076,,,,,
targetIP=95.101.90.152,4400,17.425156,16.795396,16.789252,16.7017,16.773892,,,,,
targetIP=2.20.250.17,13310,35.13356,33.2515,35.786985,33.057535,36.43547,,,,,
targetIP=62.140.236.155,13312,180.284705,180.63365,458.30784,178.43705,,,,,,
targetIP=92.123.64.226,928,6.895874,5.517313,5.566465,5.531137,5.517313,,,,,
targetIP=92.122.192.33,929,22.209029,20.75674,20.815876,20.716036,20.81434,,,,,
targetIP=88.221.132.41,920,100.714772,100.668692,100.08578,100.068116,100.088852,,,,,
targetIP=104.97.14.114,10751,45.30389,45.1956,42.942595,42.579605,42.695155,,,,,
targetIP=104.103.72.209,924,27.85383,27.09351,27.65415,27.246342,27.817734,,,,,
targetIP=200.40.28.26,927,7.84205,6.446593,4.982785,4.817665,4.744705,,,,,
targetIP=62.183.170.82,11809,9.69579,9.61045,9.869025,9.767745,11.29764,,,,,
targetIP=173.223.106.11,33718,98.37942,97.795085,97.16545,97.531565,96.71738,,,,,
targetIP=72.22.185.200,11801,6.67986,6.522815,6.5679,6.55241,6.784535,,,,,
targetIP=173.222.211.9,33710,3.76723,1.12443,1.70779,1.205765,1.15187,,,,,
targetIP=188.43.76.65,33717,105.459215,105.909355,105.429805,106.222965,106.426405,,,,,
targetIP=87.236.156.147,11805,4.146065,0.891065,3.98033,0.88243,0.875565,,,,,
targetIP=96.16.98.18,20119,66.79723,66.43684,66.326895,66.703795,66.50741,,,,,
targetIP=92.122.213.231,20118,32.942635,32.85195,32.485525,32.72803,32.83355,,,,,
targetIP=89.218.19.59,20111,13.601185,13.3196,12.983165,13.124945,13.15304,,,,,
targetIP=37.29.19.98,27858,5.203025,5.08373,3.73251,3.368105,4.40749,,,,,
targetIP=193.247.167.99,27857,15.23527,15.57005,15.267325,15.551965,15.306195,,,,,
targetIP=92.122.213.231,784,12.407811,12.432387,12.425475,12.411651,12.416259,,,,,
targetIP=5.186.13.26,786,6.904322,2.055169,2.864641,2.080513,2.049025,,,,,
targetIP=2.22.146.112,780,38.116616,37.900808,37.877768,38.059784,37.870856,,,,,
targetIP=173.222.108.67,783,22.270468,11.93549,26.823942,11.749634,16.79002,,,,,
targetIP=46.165.154.230,788,10.363394,7.190786,10.037762,8.845058,8.419586,,,,,
targetIP=213.158.112.144,789,7.489538,1.033728,1.026048,1.024512,4.667137,,,,,
targetIP=92.122.48.48,18570,4.49304,4.4615,4.41089,4.44382,4.421745,,,,,
targetIP=82.216.34.48,18572,37.26328,38.580605,43.13494,41.258745,39.56377,,,,,
targetIP=192.232.17.163,18578,5.85025,5.77309,5.69937,5.74392,5.676765,,,,,
targetIP=23.10.249.19,18579,1.415645,1.30267,1.314525,1.32852,1.306745,,,,,
targetIP=192.189.138.184,34297,20.87249,20.27433,20.596805,20.516905,20.12313,,,,,
targetIP=2.16.186.48,15125,10.14601,10.33491,9.86708,9.91438,9.964665,,,,,
targetIP=217.212.252.193,15121,20.71357,20.749145,20.780605,20.687125,20.862935,,,,,
targetIP=23.72.224.111,34291,12.1144,10.753145,14.461175,16.68979,13.812585,,,,,
targetIP=72.246.43.18,34290,7.748515,7.04909,7.06676,7.084755,6.932705,,,,,
targetIP=2.16.182.111,15128,10.133005,10.10288,10.16351,9.767615,10.017305,,,,,
targetIP=62.183.170.82,27766,10.734785,10.006915,10.96527,8.745085,10.1107,,,,,
targetIP=104.107.217.210,33246,31.865675,41.53584,32.678355,33.62698,31.164155,,,,,
targetIP=88.221.117.40,31715,22.58118,21.059635,20.59233,20.96983,21.09105,,,,,
targetIP=2.16.117.72,31719,10.818385,10.24567,10.15407,10.11956,11.507315,,,,,
targetIP=185.48.240.235,11195,2.413365,2.028575,1.574775,2.082865,2.478845,,,,,
targetIP=88.221.117.40,26983,8.78573,8.161475,9.11036,8.11622,8.56819,,,,,
targetIP=184.150.154.9,18750,3.10933,2.179045,3.163145,4.12094,2.63388,,,,,
targetIP=23.52.171.90,33575,42.95194,42.351365,42.34348,42.29186,42.43913,,,,,
targetIP=88.217.189.153,1372,14.949123,15.873028,16.607236,13.413123,16.706307,,,,,
targetIP=173.223.11.50,33573,3.15156,3.132705,3.060595,3.061395,2.98774,,,,,
targetIP=217.212.252.195,33572,38.392595,38.48257,38.32986,38.248665,38.283155,,,,,
targetIP=92.122.53.33,18756,35.37752,35.263105,35.579105,35.3064,35.238565,,,,,
targetIP=195.138.255.10,33579,26.513445,25.432185,25.942975,22.47507,24.07808,,,,,
targetIP=94.246.183.35,33578,1.978995,1.769905,1.81577,1.79027,1.781875,,,,,
targetIP=104.93.82.211,34073,9.923205,9.869425,12.869115,10.18751,9.669185,,,,,
targetIP=107.14.40.217,34071,20.96926,19.469705,19.82714,20.84074,19.883095,,,,,
targetIP=173.223.52.241,12863,52.45743,52.63068,52.255225,51.570665,52.47656,,,,,
targetIP=186.16.15.99,30003,9.119665,9.02997,9.34914,9.28778,9.550805,,,,,
targetIP=23.209.36.186,30001,58.51623,58.36987,58.327395,58.265835,58.15893,,,,,
targetIP=104.83.4.83,28745,20.91996,21.42893,20.831725,21.3499,21.07467,,,,,
targetIP=221.110.152.48,2898,8.850433,8.61773,8.532483,8.540931,8.429571,,,,,
targetIP=61.11.153.232,2895,8.557826,2.282496,1.326336,8.335106,1.242624,,,,,
targetIP=2.20.242.18,2897,21.100036,20.940292,21.016324,20.963332,20.94874,,,,,
targetIP=185.5.160.27,26671,55.501045,55.15037,55.00107,55.09405,55.072875,,,,,
targetIP=104.79.2.161,2891,15.506691,3.166464,3.038976,3.21792,3.355392,,,,,
targetIP=2.21.80.221,28741,32.576365,25.42538,27.69051,29.42306,25.358745,,,,,
targetIP=184.28.126.147,23002,488.43479,488.375095,487.928785,487.69124,487.94625,,,,,
targetIP=65.183.115.88,1107,7.268354,1.611264,1.444608,2.688769,1.387008,,,,,
targetIP=80.239.148.211,1457,8.269826,1.527552,1.562112,1.886976,1.590528,,,,,
targetIP=104.83.4.83,23291,10.755215,10.059065,9.023295,10.528615,10.066325,,,,,
targetIP=184.25.56.90,23008,137.738165,137.388445,137.397185,137.528625,137.40315,,,,,
targetIP=173.223.11.50,28743,5.52568,5.554365,5.395465,5.61724,5.57726,,,,,
targetIP=213.158.112.144,1458,18.490371,11.850243,2.793985,2.790145,2.790145,,,,,
targetIP=95.100.252.56,1459,35.698951,33.886471,34.468615,34.311175,34.142216,,,,,
targetIP=23.219.91.17,33242,10.74061,10.225225,10.71188,10.70173,10.48055,,,,,
targetIP=5.22.191.248,22354,1.87141,1.93669,1.645335,1.377865,1.51956,,,,,
targetIP=104.81.60.50,22353,13.857545,9.301535,13.55092,12.736715,8.757085,,,,,
targetIP=23.215.133.24,26518,41.531525,41.46803,41.177465,41.487685,41.798785,,,,,
targetIP=23.10.249.19,26510,0.895815,0.610295,0.512975,0.525775,0.531285,,,,,
targetIP=212.60.37.201,13873,13.17048,13.63968,12.731625,14.685375,12.702505,,,,,
targetIP=88.221.132.65,28609,126.13722,116.04866,117.1275,163.301285,159.65314,,,,,
targetIP=65.202.58.79,28608,13.196545,18.721675,12.85433,15.037455,11.90408,,,,,
targetIP=23.32.46.25,28600,11.15859,10.46247,9.578365,9.386415,9.542055,,,,,
targetIP=82.149.108.233,28605,10.624275,10.96366,10.73261,9.794985,10.88042,,,,,
targetIP=23.217.52.8,28607,332.260725,331.93686,332.059325,332.1099,331.98165,,,,,
targetIP=81.23.28.147,15837,14.929665,14.65164,14.914755,14.818775,14.81403,,,,,
targetIP=186.192.152.209,4922,107.096085,98.189588,98.189588,99.280148,97.724948,,,,,
targetIP=213.158.112.136,4798,12.07373,11.977731,11.272706,11.328002,11.324162,,,,,
targetIP=2.16.182.111,4799,9.407234,9.28973,9.182978,9.041666,8.869634,,,,,
targetIP=217.212.252.195,4794,63.230221,62.04366,63.055117,61.990668,63.101965,,,,,
targetIP=95.101.90.123,4796,7.336706,7.388162,7.397378,7.36589,152.663838,,,,,
targetIP=147.229.255.112,4925,9.368066,8.722946,8.544002,8.636162,8.584706,,,,,
targetIP=185.48.240.235,11256,1.088145,0.7678,0.742575,0.729075,0.737065,,,,,
targetIP=190.46.255.18,11257,17.046445,160.597315,24.62818,23.866545,18.467285,,,,,
targetIP=173.223.11.32,32922,1.65006,1.662875,1.64119,1.64016,1.605305,,,,,
targetIP=212.2.121.137,32921,0.56886,0.381045,0.37936,0.372205,0.377795,,,,,
targetIP=83.151.132.121,32920,9.896,9.786,9.33719,9.70652,9.730285,,,,,
targetIP=194.221.65.14,32927,98.86401,101.107685,117.54767,98.491855,99.805115,,,,,
targetIP=88.221.144.153,32926,7.81113,7.32867,7.351615,7.387325,7.390655,,,,,
targetIP=88.221.117.18,31542,186.349725,186.466085,186.334895,186.325835,186.41435,,,,,
targetIP=41.206.102.9,13727,9.626895,9.38865,8.383175,8.51604,8.601505,,,,,
targetIP=23.52.171.90,25375,110.064595,109.49091,117.90735,127.63485,106.642015,,,,,
targetIP=23.52.171.73,25373,71.83309,71.808645,71.7341,71.78101,71.775445,,,,,
targetIP=185.27.16.16,34292,7.84889,7.29561,7.23266,7.032625,7.258805,,,,,
targetIP=2.16.117.72,17214,20.17841,20.589315,19.36893,19.605205,19.588905,,,,,
targetIP=2.20.242.11,23918,24.158655,22.1538,22.34706,22.401245,22.342335,,,,,
targetIP=185.5.160.139,15122,11.20651,11.0377,11.046045,11.04463,11.062965,,,,,
targetIP=95.100.252.34,17215,12.16047,12.121315,12.178135,12.02163,12.65294,,,,,
targetIP=78.11.252.73,23914,4.120005,3.849065,3.81245,3.77039,3.76607,,,,,
targetIP=2.22.55.168,23911,13.880345,12.501445,11.70001,13.32999,12.65879,,,,,
targetIP=82.94.234.82,4,6.362114,5.813762,5.723138,5.80301,5.84525,,,,,
targetIP=23.62.6.184,14968,272.15365,272.09085,271.982045,271.987675,272.08658,,,,,
targetIP=23.209.36.186,25516,63.231785,63.064645,63.05526,63.06099,63.09843,,,,,
targetIP=200.63.214.105,25515,16.47844,9.74891,11.838605,20.66508,19.7209,,,,,
targetIP=186.215.111.89,21981,32.759935,32.56101,32.823785,32.465855,32.617,,,,,
targetIP=2.17.120.162,21980,9.248885,9.123275,8.88848,9.086465,9.32383,,,,,
targetIP=95.101.90.123,28460,6.824445,6.768005,6.80307,6.80096,6.818905,,,,,
targetIP=157.131.218.49,12788,3.098435,2.860025,2.916295,2.730975,2.9001,,,,,
targetIP=88.221.117.40,17367,38.253845,38.18491,38.21165,38.209805,38.187715,,,,,
targetIP=193.229.113.42,3001,21.286661,21.06778,21.406468,21.00634,21.610757,,,,,
targetIP=23.32.248.25,12782,8.729115,7.973115,10.169325,15.14229,7.88244,,,,,
targetIP=80.239.178.8,12784,65.20575,64.90637,64.89507,64.89676,64.92303,,,,,
targetIP=95.100.252.56,12787,32.557055,32.4702,32.551455,32.48993,32.46555,,,,,
targetIP=104.116.243.168,18359,51.077165,49.98758,51.005265,49.926445,49.8007,,,,,
targetIP=212.37.56.16,2779,8.292097,1.503744,1.655808,1.486848,1.419264,,,,,
targetIP=23.209.36.186,10324,48.05193,47.967095,47.957235,47.936235,47.96132,,,,,
targetIP=95.159.73.81,4893,12.759554,2.297088,2.23488,2.174208,2.202624,,,,,
targetIP=217.212.252.193,4897,8.054786,7.765249,7.779074,7.82285,7.79597,,,,,
targetIP=2.21.240.107,4896,22.827269,22.829573,22.771972,22.8457,22.865668,,,,,
targetIP=77.214.54.19,2776,28.502022,20.020996,18.6985,18.3145,27.298566,,,,,
targetIP=92.122.49.147,2777,11.278082,10.437122,10.33037,10.394114,10.022402,,,,,
targetIP=2.22.22.114,16940,25.639085,24.37342,23.730565,23.877505,23.698565,,,,,
targetIP=88.221.117.40,32032,5.42511,4.69464,4.66656,4.81287,4.86453,,,,,
targetIP=66.61.173.114,16949,14.41712,13.491745,14.13425,12.999845,13.47336,,,,,
targetIP=23.72.38.235,6266,66.9914,66.909386,66.934106,66.935961,66.909672,,,,,
targetIP=2.21.67.59,6267,15.276119,15.48414,15.306141,15.223822,15.29583,,,,,
targetIP=104.80.88.10,6264,0.343861,0.314756,0.365577,0.360571,0.362826,,,,,
targetIP=23.72.38.96,6265,38.76719,38.760171,38.732786,38.792237,38.809992,,,,,
targetIP=190.46.255.18,21181,13.318085,10.762245,14.03097,11.510545,13.367055,,,,,
