target,prb_id,dst_addr,result1,result2,result3,,,
targetIP=appldnld.apple.com.edgesuite.net,11285,95.101.72.217,4.492635,4.414665,4.422355,,,
targetIP=appldnld.apple.com.edgesuite.net,11287,202.224.62.210,7.820205,6.89743,7.018295,,,
targetIP=appldnld.apple.com.edgesuite.net,17620,198.164.26.136,40.987035,40.990035,40.902625,,,
targetIP=appldnld.apple.com.edgesuite.net,17625,2.23.167.43,1.844715,1.735285,1.83471,,,
targetIP=appldnld.apple.com.edgesuite.net,17628,89.218.19.16,39.70563,39.239575,39.42706,,,
targetIP=appldnld.apple.com.edgesuite.net,3742,193.225.13.232,3.892992,3.438337,3.620353,,,
targetIP=appldnld.apple.com.edgesuite.net,3741,23.1.240.114,16.419843,16.031236,17.09338,,,
targetIP=appldnld.apple.com.edgesuite.net,13531,23.32.241.147,1.40466,1.283295,1.30603,,,
targetIP=appldnld.apple.com.edgesuite.net,4621,184.150.158.25,8.35277,8.709122,8.126978,,,
targetIP=appldnld.apple.com.edgesuite.net,13533,23.32.241.176,234.34035,234.083255,234.09555,,,
targetIP=appldnld.apple.com.edgesuite.net,13536,23.49.60.176,0.39688,0.36168,0.358135,,,
targetIP=appldnld.apple.com.edgesuite.net,13539,23.32.241.176,4.729375,4.51699,4.76615,,,
targetIP=appldnld.apple.com.edgesuite.net,13538,88.221.144.145,14.85116,14.58342,16.547135,,,
targetIP=appldnld.apple.com.edgesuite.net,11753,23.52.70.23,31.128935,30.5584,30.37567,,,
targetIP=appldnld.apple.com.edgesuite.net,11758,80.239.178.67,7.031635,6.491145,6.516475,,,
targetIP=appldnld.apple.com.edgesuite.net,19560,95.101.182.153,36.398765,36.812885,36.268645,,,
targetIP=appldnld.apple.com.edgesuite.net,14534,104.86.110.225,21.402105,21.338925,21.4352,,,
targetIP=appldnld.apple.com.edgesuite.net,19563,104.103.72.96,5.938865,4.45443,4.353055,,,
targetIP=appldnld.apple.com.edgesuite.net,16395,92.122.122.144,6.09079,5.839535,5.846455,,,
targetIP=appldnld.apple.com.edgesuite.net,10462,65.202.58.10,14.493945,15.925165,15.36823,,,
targetIP=appldnld.apple.com.edgesuite.net,11016,58.28.25.10,20.04835,22.794,22.33449,,,
targetIP=appldnld.apple.com.edgesuite.net,20731,80.239.148.17,6.897645,7.16333,7.0764,,,
targetIP=appldnld.apple.com.edgesuite.net,20733,104.80.88.73,7.780695,8.067855,7.864155,,,
targetIP=appldnld.apple.com.edgesuite.net,20884,2.16.103.218,2.934435,2.90097,2.89011,,,
targetIP=appldnld.apple.com.edgesuite.net,20883,201.48.38.152,13.608915,13.41379,13.2598,,,
targetIP=appldnld.apple.com.edgesuite.net,20734,184.51.114.83,11.42617,11.46001,11.261705,,,
targetIP=appldnld.apple.com.edgesuite.net,20738,46.238.98.242,7.495865,4.63783,5.86779,,,
targetIP=appldnld.apple.com.edgesuite.net,33552,95.101.182.106,10.39602,9.21896,8.61687,,,
targetIP=appldnld.apple.com.edgesuite.net,13084,195.14.151.140,20.50382,25.824885,19.93465,,,
targetIP=appldnld.apple.com.edgesuite.net,13288,65.175.141.222,14.241925,12.78488,11.61015,,,
targetIP=appldnld.apple.com.edgesuite.net,176,87.245.196.105,47.213577,46.994698,47.039242,,,
targetIP=appldnld.apple.com.edgesuite.net,175,23.6.112.113,2.901505,2.608129,2.455297,,,
