target,prb_id,dst_addr,result1,result2,result3,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11281,23.15.7.115,18.975845,19.55745,17.75962,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11280,2.22.146.112,36.78358,24.797385,23.235265,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11282,62.140.236.146,1.234555,1.12837,1.039975,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11285,2.16.100.179,6.9236,6.841315,6.838985,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11287,202.224.62.232,9.280175,7.69283,7.447375,,,
targetIP=officecdn.microsoft.com.edgesuite.net,17620,142.166.129.107,45.37562,45.37832,45.27832,,,
targetIP=officecdn.microsoft.com.edgesuite.net,17625,212.30.134.196,4.94747,1.077585,1.16353,,,
targetIP=officecdn.microsoft.com.edgesuite.net,17628,89.218.19.75,39.658415,39.536255,39.581555,,,
targetIP=officecdn.microsoft.com.edgesuite.net,3742,193.225.13.232,3.654913,3.555073,3.411457,,,
targetIP=officecdn.microsoft.com.edgesuite.net,3741,150.101.165.24,16.239363,16.283907,16.392196,,,
targetIP=officecdn.microsoft.com.edgesuite.net,13531,23.32.3.80,1.101095,1.112025,1.16399,,,
targetIP=officecdn.microsoft.com.edgesuite.net,4621,92.123.226.74,6.190081,5.789954,5.82989,,,
targetIP=officecdn.microsoft.com.edgesuite.net,13533,23.32.3.83,237.9414,237.91819,237.9634,,,
targetIP=officecdn.microsoft.com.edgesuite.net,13536,23.52.171.114,0.41778,0.370545,0.434155,,,
targetIP=officecdn.microsoft.com.edgesuite.net,13539,210.149.135.23,4.139555,3.34538,3.325635,,,
targetIP=officecdn.microsoft.com.edgesuite.net,4629,95.100.96.232,9.757442,20.633093,26.102022,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11753,202.124.107.217,20.071815,19.834375,19.88063,,,
targetIP=officecdn.microsoft.com.edgesuite.net,11758,217.212.252.78,8.39414,6.315155,6.54966,,,
targetIP=officecdn.microsoft.com.edgesuite.net,19560,2.22.112.56,10.58669,11.44238,11.307255,,,
targetIP=officecdn.microsoft.com.edgesuite.net,14534,104.86.111.153,21.424855,21.384795,21.397455,,,
targetIP=officecdn.microsoft.com.edgesuite.net,19563,104.83.5.18,6.794755,5.91124,7.07181,,,
targetIP=officecdn.microsoft.com.edgesuite.net,16395,62.4.254.215,5.344905,5.43997,5.32227,,,
targetIP=officecdn.microsoft.com.edgesuite.net,10462,96.6.113.32,11.359005,12.65373,9.506445,,,
targetIP=officecdn.microsoft.com.edgesuite.net,14536,217.212.252.81,20.965365,20.925745,20.869115,,,
targetIP=officecdn.microsoft.com.edgesuite.net,20731,92.122.213.240,1.793235,1.703055,1.881835,,,
targetIP=officecdn.microsoft.com.edgesuite.net,20733,209.121.139.163,4.739645,5.0437,4.46381,,,
targetIP=officecdn.microsoft.com.edgesuite.net,20884,2.20.254.161,3.83737,5.654945,3.94291,,,
targetIP=officecdn.microsoft.com.edgesuite.net,20883,201.48.38.138,24.82159,24.595605,24.69133,,,
targetIP=officecdn.microsoft.com.edgesuite.net,20734,184.51.114.82,11.5125,11.090705,11.533125,,,
targetIP=officecdn.microsoft.com.edgesuite.net,19853,129.143.66.136,6.888435,3.871995,4.936525,,,
targetIP=officecdn.microsoft.com.edgesuite.net,32066,62.101.36.206,3.56587,1.83262,1.4827,,,
targetIP=officecdn.microsoft.com.edgesuite.net,20738,185.52.170.17,4.459955,6.130655,5.39798,,,
targetIP=officecdn.microsoft.com.edgesuite.net,33552,80.236.32.152,13.848185,7.302925,9.18304,,,
